"seqn","hoq011","hod030","hoq040","hod050","hod060","hoq065","hoq070","hoq080","hoq230","hoq240","hoq250","hoq260a","hoq260b","hoq260c","hoq270","hoq280a","hoq280b","hoq280c"
39990,4,3,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
39991,4,6,99,4,2,2,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
39992,6,NA,99,7,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
39993,4,3,99,6,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
39994,2,NA,4,5,4,1,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
39995,4,5,99,3,1,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
39996,2,NA,1,7,5,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
39997,2,NA,6,4,1,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
39998,4,1,99,6,4,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
39999,1,NA,2,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40000,2,NA,4,4,2,1,2,1,2,1,2,NA,NA,NA,2,NA,NA,NA
40001,3,NA,1,3,1,2,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
40002,6,NA,2,3,2,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40003,2,NA,1,9,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40004,4,6,1,4,2,2,9,2,2,2,1,NA,NA,3,NA,NA,NA,NA
40005,2,NA,4,6,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40006,2,NA,3,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40007,2,NA,1,6,4,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40008,3,NA,6,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40009,2,NA,99,5,2,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40010,2,NA,3,8,5,1,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
40011,4,4,1,3,2,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40012,4,4,6,4,1,2,1,2,2,2,1,NA,NA,3,NA,NA,NA,NA
40013,4,4,1,4,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40014,2,NA,99,7,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
40015,2,NA,1,5,3,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40016,2,NA,1,12,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40017,3,NA,99,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40018,4,4,99,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40019,4,4,99,4,3,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40020,2,NA,3,6,2,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA
40021,2,NA,2,5,3,1,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
40022,3,NA,2,5,1,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40023,4,5,99,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40024,4,5,2,5,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40025,2,NA,4,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40026,3,NA,2,6,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40027,2,NA,4,7,4,1,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
40028,4,5,99,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40029,4,4,3,4,1,2,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
40030,2,NA,99,6,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40031,1,NA,2,5,3,1,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA
40032,2,NA,4,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40033,1,NA,1,5,2,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40034,2,NA,2,10,3,1,1,1,2,2,2,NA,NA,NA,1,1,NA,NA
40035,3,NA,6,6,1,2,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
40036,2,NA,1,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40037,3,NA,99,7,1,2,1,9,2,2,2,NA,NA,NA,2,NA,NA,NA
40038,2,NA,5,5,5,1,1,2,1,2,1,1,2,NA,NA,NA,NA,NA
40039,4,5,3,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40040,2,NA,99,8,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40041,2,NA,3,6,2,2,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
40042,2,NA,2,9,1,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40043,4,5,99,3,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40044,2,NA,6,4,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40045,2,NA,3,5,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA
40046,2,NA,99,6,3,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40047,2,NA,1,8,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40048,2,NA,2,4,4,1,3,1,2,1,2,NA,NA,NA,2,NA,NA,NA
40049,2,NA,77,7,3,1,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40050,1,NA,1,5,4,1,9,2,1,2,2,NA,NA,NA,2,NA,NA,NA
40051,4,1,6,7,4,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40052,2,NA,99,6,4,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40053,2,NA,2,11,5,1,1,1,2,2,1,NA,NA,3,NA,NA,NA,NA
40054,2,NA,2,6,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40055,1,NA,3,4,3,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40056,4,4,99,4,1,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40057,3,NA,5,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40058,1,NA,2,4,1,2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA
40059,4,5,6,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40060,2,NA,6,13,4,1,2,2,2,2,1,1,2,NA,NA,NA,NA,NA
40061,2,NA,2,8,3,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40062,2,NA,1,2,4,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40063,2,NA,99,3,2,2,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
40064,2,NA,4,5,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40065,2,NA,2,4,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40066,1,NA,1,7,2,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40067,1,NA,99,4,2,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40068,2,NA,4,8,3,1,1,1,1,2,1,NA,2,NA,NA,NA,NA,NA
40069,1,NA,99,4,2,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40070,2,NA,3,7,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40071,4,4,99,4,3,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40072,2,NA,1,9,2,1,2,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40073,2,NA,1,5,4,1,1,2,2,1,1,1,2,NA,NA,NA,NA,NA
40074,4,6,1,3,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40075,1,NA,1,5,3,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40076,2,NA,1,7,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40077,2,NA,1,9,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40078,3,NA,1,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40079,2,NA,99,5,1,2,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
40080,3,NA,99,6,3,3,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40081,2,NA,99,6,4,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40082,4,4,3,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40083,3,NA,3,9,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40084,2,NA,1,5,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40085,2,NA,3,7,5,1,1,1,2,2,2,NA,NA,NA,1,NA,2,NA
40086,1,NA,1,5,2,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40087,4,7,99,3,4,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40088,2,NA,1,5,1,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40089,1,NA,99,6,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40090,1,NA,3,5,4,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA
40091,4,1,99,3,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40092,2,NA,4,6,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40093,2,NA,3,7,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40094,4,1,99,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40095,2,NA,4,5,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40096,2,NA,1,8,1,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40097,2,NA,1,10,5,1,1,2,2,1,1,1,2,3,NA,NA,NA,NA
40098,2,NA,1,4,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40099,1,NA,99,2,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40100,4,7,99,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40101,2,NA,2,10,2,1,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
40102,3,NA,99,4,3,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40103,3,NA,99,3,2,2,1,2,1,1,2,NA,NA,NA,1,NA,NA,3
40104,2,NA,2,6,5,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA
40105,2,NA,99,4,3,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40106,2,NA,4,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40107,3,NA,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40108,2,NA,1,10,4,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40109,2,NA,2,8,1,3,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
40110,1,NA,1,5,4,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40111,3,NA,1,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40112,4,4,2,6,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40113,2,NA,1,11,2,1,1,1,2,2,1,1,2,3,NA,NA,NA,NA
40114,3,NA,99,3,2,2,1,9,2,1,2,NA,NA,NA,2,NA,NA,NA
40115,2,NA,1,10,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40116,3,NA,99,4,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40117,4,5,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40118,2,NA,5,5,5,1,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
40119,2,NA,4,5,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40120,3,NA,1,6,1,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40121,2,NA,3,8,2,2,1,2,2,1,2,NA,NA,NA,1,1,NA,NA
40122,2,NA,5,5,5,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40123,2,NA,2,8,2,1,2,1,1,2,1,1,2,NA,NA,NA,NA,NA
40124,4,3,3,2,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40125,3,NA,99,4,1,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40126,2,NA,4,4,3,1,1,1,2,2,1,NA,NA,3,NA,NA,NA,NA
40127,2,NA,99,5,1,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA
40128,1,NA,2,5,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40129,2,NA,3,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40130,4,3,99,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40131,1,NA,2,3,5,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40133,3,NA,99,4,2,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA
40134,6,NA,6,1,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40135,2,NA,1,6,1,1,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
40136,2,NA,4,6,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40137,2,NA,1,8,2,1,1,2,2,2,2,NA,NA,NA,1,1,NA,NA
40138,4,6,99,4,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40139,4,3,99,5,1,2,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40140,2,NA,99,8,1,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40141,2,NA,1,10,3,1,2,1,2,2,1,NA,2,NA,NA,NA,NA,NA
40142,2,NA,99,5,2,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA
40143,2,NA,2,6,1,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40144,3,NA,99,6,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40145,2,NA,99,6,3,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40146,4,3,99,4,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40147,2,NA,4,9,3,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40148,2,NA,4,6,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40149,2,NA,99,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40150,4,5,99,4,2,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
40151,2,NA,1,13,1,1,3,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40152,4,5,6,4,5,3,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40153,1,NA,1,5,2,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40154,2,NA,99,4,4,3,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40155,2,NA,2,12,4,1,1,2,2,2,2,NA,NA,NA,1,1,2,3
40156,4,4,3,5,2,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40157,1,NA,3,6,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40158,2,NA,5,5,3,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
40159,2,NA,1,4,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40160,2,NA,1,11,4,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40161,3,NA,3,4,5,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40162,2,NA,1,7,3,1,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA
40163,2,NA,6,5,2,2,1,2,2,2,1,1,2,NA,NA,NA,NA,NA
40164,3,NA,5,6,1,1,1,2,2,1,2,NA,NA,NA,1,NA,2,NA
40165,2,NA,2,6,3,1,1,9,2,2,2,NA,NA,NA,2,NA,NA,NA
40166,3,NA,3,5,1,2,1,2,2,2,2,NA,NA,NA,1,NA,2,NA
40167,2,NA,99,4,5,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40168,2,NA,1,4,3,2,1,2,2,2,2,NA,NA,NA,1,NA,NA,3
40169,3,NA,1,6,1,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40170,2,NA,3,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40171,1,NA,99,4,2,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40172,4,4,99,4,5,2,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
40173,2,NA,99,6,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40174,2,NA,1,12,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40175,2,NA,99,5,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40176,3,NA,2,4,3,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40177,2,NA,99,6,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40178,2,NA,6,10,5,1,2,2,1,2,1,NA,2,NA,NA,NA,NA,NA
40179,2,NA,6,5,4,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40180,3,NA,4,6,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40181,4,5,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40182,2,NA,1,6,2,1,1,2,2,2,1,1,2,3,NA,NA,NA,NA
40183,2,NA,3,6,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40184,2,NA,5,5,5,1,1,2,1,2,1,1,2,NA,NA,NA,NA,NA
40185,4,7,99,4,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40186,2,NA,4,8,5,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40187,3,NA,99,4,4,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40188,2,NA,99,6,2,2,1,2,1,2,1,1,2,NA,NA,NA,NA,NA
40189,4,3,99,3,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40190,4,7,5,2,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40191,2,NA,3,7,3,1,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40192,1,NA,99,2,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40193,2,NA,2,5,1,1,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
40194,4,3,99,5,1,2,1,2,2,2,2,NA,NA,NA,1,NA,NA,3
40195,2,NA,2,6,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40196,2,NA,5,9,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40197,2,NA,2,8,5,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40198,4,4,99,8,5,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40199,2,NA,5,6,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40200,2,NA,6,7,4,1,1,2,2,2,1,1,2,3,NA,NA,NA,NA
40201,2,NA,1,11,5,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA
40202,4,3,99,4,1,2,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40203,2,NA,1,6,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40204,2,NA,1,12,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40205,2,NA,1,6,3,1,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
40206,2,NA,2,5,5,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40207,2,NA,2,10,3,1,2,1,2,2,1,NA,2,NA,NA,NA,NA,NA
40208,2,NA,2,6,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA
40209,4,7,99,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40210,3,NA,5,5,5,1,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
40211,4,7,99,3,3,2,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA
40212,2,NA,3,7,4,1,1,2,1,1,1,1,2,NA,NA,NA,NA,NA
40213,1,NA,2,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40214,2,NA,6,5,3,2,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40215,1,NA,1,5,1,2,1,1,2,2,2,NA,NA,NA,1,NA,2,NA
40216,3,NA,99,7,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40217,2,NA,5,10,5,1,1,2,1,1,1,NA,2,NA,NA,NA,NA,NA
40218,4,1,99,4,1,2,9,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40219,4,3,3,4,3,2,9,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40220,2,NA,4,6,5,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40221,1,NA,1,6,3,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40222,2,NA,3,9,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40223,2,NA,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40224,3,NA,99,6,3,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40225,4,5,1,5,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40226,2,NA,1,12,1,1,2,1,2,2,1,NA,2,NA,NA,NA,NA,NA
40227,2,NA,1,10,5,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40228,4,1,6,5,4,1,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
40229,2,NA,3,6,3,1,1,2,2,2,1,NA,NA,3,NA,NA,NA,NA
40230,2,NA,1,8,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40231,2,NA,1,6,2,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40232,2,NA,99,4,1,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40233,3,NA,99,4,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40234,1,NA,1,6,3,1,1,1,2,2,1,1,NA,3,NA,NA,NA,NA
40235,2,NA,3,8,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40236,2,NA,99,5,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40237,2,NA,5,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40238,2,NA,99,5,4,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40239,2,NA,99,7,5,1,2,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40240,2,NA,3,7,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40241,4,4,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40242,2,NA,6,13,5,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40243,2,NA,1,8,3,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40244,2,NA,2,7,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40245,2,NA,1,3,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40246,1,NA,2,4,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40247,2,NA,5,7,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40248,2,NA,4,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40249,3,NA,6,7,5,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA
40250,2,NA,1,4,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40251,2,NA,3,7,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40252,4,3,99,4,2,2,1,1,2,2,1,NA,2,3,NA,NA,NA,NA
40253,3,NA,1,8,1,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40254,2,NA,3,8,2,1,1,1,1,2,1,NA,2,NA,NA,NA,NA,NA
40255,4,6,99,4,1,2,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA
40256,2,NA,2,5,2,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40257,1,NA,2,3,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40258,2,NA,4,5,5,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40259,1,NA,2,4,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40260,2,NA,4,8,4,1,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
40261,4,4,99,5,1,2,1,2,2,1,1,1,NA,3,NA,NA,NA,NA
40262,2,NA,3,7,3,1,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
40263,3,NA,2,5,4,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40264,2,NA,3,7,1,1,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA
40265,2,NA,2,12,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA
40266,2,NA,99,5,2,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40267,3,NA,99,6,4,2,1,2,2,1,1,NA,2,NA,NA,NA,NA,NA
40268,2,NA,3,8,5,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA
40269,2,NA,6,6,5,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA
40270,2,NA,3,6,1,2,1,1,1,2,2,NA,NA,NA,2,NA,NA,NA
40271,2,NA,3,6,1,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40272,2,NA,2,6,2,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40273,2,NA,2,10,3,1,1,2,1,2,1,NA,2,NA,NA,NA,NA,NA
40274,4,6,99,3,3,2,1,1,2,1,2,NA,NA,NA,2,NA,NA,NA
40275,3,NA,3,6,3,1,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40276,2,NA,99,5,1,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40277,1,NA,2,5,2,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40278,2,NA,2,4,1,2,1,2,1,2,2,NA,NA,NA,2,NA,NA,NA
40279,1,NA,1,6,3,1,1,1,2,2,1,1,NA,3,NA,NA,NA,NA
40280,2,NA,4,5,5,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40281,2,NA,2,7,4,1,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40282,2,NA,4,6,5,1,1,1,2,2,2,NA,NA,NA,1,1,NA,NA
40283,2,NA,1,5,3,1,1,1,2,2,2,NA,NA,NA,2,NA,NA,NA
40284,2,NA,1,5,4,1,1,1,2,2,2,NA,NA,NA,1,1,NA,NA
40285,2,NA,4,9,5,1,2,1,1,2,1,NA,2,NA,NA,NA,NA,NA
40286,1,NA,1,5,1,1,2,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40287,4,4,99,3,1,2,1,2,2,1,2,NA,NA,NA,2,NA,NA,NA
40288,2,NA,4,6,4,1,1,1,9,2,1,NA,2,NA,NA,NA,NA,NA
40289,2,NA,1,5,3,1,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40290,4,7,5,4,2,2,1,2,1,1,2,NA,NA,NA,2,NA,NA,NA
40291,4,5,99,4,3,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40292,6,NA,6,1,1,2,1,2,2,2,2,NA,NA,NA,2,NA,NA,NA
40293,2,NA,5,6,5,1,2,1,1,2,2,NA,NA,NA,2,NA,NA,NA
